"ID","trialNum","nHits","setsize","isLaps","true_pCorr","true_pLapse"
12,31,5,8,0,0.732813552055724,0.0703912995133868
12,32,7,8,0,0.732813552055724,0.0703912995133868
12,33,5,8,0,0.732813552055724,0.0703912995133868
12,34,4,8,0,0.732813552055724,0.0703912995133868
12,35,4,8,0,0.732813552055724,0.0703912995133868
12,36,4,8,0,0.732813552055724,0.0703912995133868
12,37,7,8,0,0.732813552055724,0.0703912995133868
12,38,8,8,0,0.732813552055724,0.0703912995133868
12,39,7,8,0,0.732813552055724,0.0703912995133868
12,40,5,8,0,0.732813552055724,0.0703912995133868
13,1,2,4,1,0.786502175967021,0.142029353531173
13,2,1,4,1,0.786502175967021,0.142029353531173
13,3,3,4,1,0.786502175967021,0.142029353531173
13,4,2,4,1,0.786502175967021,0.142029353531173
13,5,2,4,1,0.786502175967021,0.142029353531173
13,6,1,4,1,0.786502175967021,0.142029353531173
13,7,2,4,1,0.786502175967021,0.142029353531173
13,8,2,4,1,0.786502175967021,0.142029353531173
13,9,1,4,0,0.786502175967021,0.142029353531173
13,10,3,4,0,0.786502175967021,0.142029353531173
13,11,3,4,0,0.786502175967021,0.142029353531173
13,12,3,4,0,0.786502175967021,0.142029353531173
13,13,1,4,0,0.786502175967021,0.142029353531173
13,14,3,4,0,0.786502175967021,0.142029353531173
13,15,2,4,0,0.786502175967021,0.142029353531173
13,16,4,4,0,0.786502175967021,0.142029353531173
13,17,3,4,0,0.786502175967021,0.142029353531173
13,18,1,4,0,0.786502175967021,0.142029353531173
13,19,3,4,0,0.786502175967021,0.142029353531173
13,20,4,4,0,0.786502175967021,0.142029353531173
13,21,4,4,0,0.786502175967021,0.142029353531173
13,22,3,4,0,0.786502175967021,0.142029353531173
13,23,4,4,0,0.786502175967021,0.142029353531173
13,24,2,4,0,0.786502175967021,0.142029353531173
13,25,3,4,0,0.786502175967021,0.142029353531173
13,26,3,4,0,0.786502175967021,0.142029353531173
13,27,3,4,0,0.786502175967021,0.142029353531173
13,28,3,4,0,0.786502175967021,0.142029353531173
13,29,2,4,0,0.786502175967021,0.142029353531173
13,30,4,4,0,0.786502175967021,0.142029353531173
13,31,3,4,0,0.786502175967021,0.142029353531173
13,32,3,4,0,0.786502175967021,0.142029353531173
13,33,3,4,0,0.786502175967021,0.142029353531173
13,34,3,4,0,0.786502175967021,0.142029353531173
13,35,4,4,0,0.786502175967021,0.142029353531173
13,36,4,4,0,0.786502175967021,0.142029353531173
13,37,4,4,0,0.786502175967021,0.142029353531173
13,38,3,4,0,0.786502175967021,0.142029353531173
13,39,4,4,0,0.786502175967021,0.142029353531173
13,40,3,4,0,0.786502175967021,0.142029353531173
13,1,4,8,1,0.771774738461659,0.0729400914070081
13,2,6,8,1,0.771774738461659,0.0729400914070081
13,3,5,8,0,0.771774738461659,0.0729400914070081
13,4,4,8,0,0.771774738461659,0.0729400914070081
13,5,4,8,0,0.771774738461659,0.0729400914070081
13,6,6,8,0,0.771774738461659,0.0729400914070081
13,7,5,8,0,0.771774738461659,0.0729400914070081
13,8,6,8,0,0.771774738461659,0.0729400914070081
13,9,8,8,0,0.771774738461659,0.0729400914070081
13,10,6,8,0,0.771774738461659,0.0729400914070081
13,11,6,8,0,0.771774738461659,0.0729400914070081
13,12,5,8,0,0.771774738461659,0.0729400914070081
13,13,6,8,0,0.771774738461659,0.0729400914070081
13,14,8,8,0,0.771774738461659,0.0729400914070081
13,15,6,8,0,0.771774738461659,0.0729400914070081
13,16,7,8,0,0.771774738461659,0.0729400914070081
13,17,7,8,0,0.771774738461659,0.0729400914070081
13,18,6,8,0,0.771774738461659,0.0729400914070081
13,19,7,8,0,0.771774738461659,0.0729400914070081
13,20,5,8,0,0.771774738461659,0.0729400914070081
13,21,8,8,0,0.771774738461659,0.0729400914070081
13,22,7,8,0,0.771774738461659,0.0729400914070081
13,23,6,8,0,0.771774738461659,0.0729400914070081
13,24,4,8,0,0.771774738461659,0.0729400914070081
13,25,7,8,0,0.771774738461659,0.0729400914070081
13,26,6,8,0,0.771774738461659,0.0729400914070081
13,27,8,8,0,0.771774738461659,0.0729400914070081
13,28,6,8,0,0.771774738461659,0.0729400914070081
13,29,6,8,0,0.771774738461659,0.0729400914070081
13,30,7,8,0,0.771774738461659,0.0729400914070081
13,31,6,8,0,0.771774738461659,0.0729400914070081
13,32,7,8,0,0.771774738461659,0.0729400914070081
13,33,6,8,0,0.771774738461659,0.0729400914070081
13,34,7,8,0,0.771774738461659,0.0729400914070081
13,35,7,8,0,0.771774738461659,0.0729400914070081
13,36,6,8,0,0.771774738461659,0.0729400914070081
13,37,5,8,0,0.771774738461659,0.0729400914070081
13,38,7,8,0,0.771774738461659,0.0729400914070081
13,39,7,8,0,0.771774738461659,0.0729400914070081
13,40,5,8,0,0.771774738461659,0.0729400914070081
14,1,1,4,1,0.798085220980999,0.120743148040962
14,2,2,4,1,0.798085220980999,0.120743148040962
14,3,2,4,1,0.798085220980999,0.120743148040962
14,4,2,4,1,0.798085220980999,0.120743148040962
14,5,2,4,1,0.798085220980999,0.120743148040962
14,6,3,4,1,0.798085220980999,0.120743148040962
14,7,2,4,1,0.798085220980999,0.120743148040962
14,8,3,4,0,0.798085220980999,0.120743148040962
14,9,4,4,0,0.798085220980999,0.120743148040962
14,10,4,4,0,0.798085220980999,0.120743148040962
14,11,1,4,0,0.798085220980999,0.120743148040962
14,12,3,4,0,0.798085220980999,0.120743148040962
14,13,4,4,0,0.798085220980999,0.120743148040962
14,14,3,4,0,0.798085220980999,0.120743148040962
14,15,2,4,0,0.798085220980999,0.120743148040962
14,16,4,4,0,0.798085220980999,0.120743148040962
14,17,4,4,0,0.798085220980999,0.120743148040962
14,18,3,4,0,0.798085220980999,0.120743148040962
14,19,2,4,0,0.798085220980999,0.120743148040962
14,20,4,4,0,0.798085220980999,0.120743148040962
14,21,4,4,0,0.798085220980999,0.120743148040962
14,22,3,4,0,0.798085220980999,0.120743148040962
14,23,3,4,0,0.798085220980999,0.120743148040962
14,24,3,4,0,0.798085220980999,0.120743148040962
14,25,4,4,0,0.798085220980999,0.120743148040962
14,26,4,4,0,0.798085220980999,0.120743148040962
14,27,3,4,0,0.798085220980999,0.120743148040962
14,28,3,4,0,0.798085220980999,0.120743148040962
14,29,3,4,0,0.798085220980999,0.120743148040962
14,30,4,4,0,0.798085220980999,0.120743148040962
14,31,2,4,0,0.798085220980999,0.120743148040962
14,32,3,4,0,0.798085220980999,0.120743148040962
14,33,4,4,0,0.798085220980999,0.120743148040962
14,34,3,4,0,0.798085220980999,0.120743148040962
14,35,2,4,0,0.798085220980999,0.120743148040962
14,36,3,4,0,0.798085220980999,0.120743148040962
14,37,4,4,0,0.798085220980999,0.120743148040962
14,38,3,4,0,0.798085220980999,0.120743148040962
14,39,3,4,0,0.798085220980999,0.120743148040962
14,40,3,4,0,0.798085220980999,0.120743148040962
14,1,3,8,1,0.735782047906041,0.065432075218965
14,2,6,8,0,0.735782047906041,0.065432075218965
14,3,6,8,0,0.735782047906041,0.065432075218965
14,4,7,8,0,0.735782047906041,0.065432075218965
14,5,5,8,0,0.735782047906041,0.065432075218965
14,6,6,8,0,0.735782047906041,0.065432075218965
14,7,7,8,0,0.735782047906041,0.065432075218965
14,8,6,8,0,0.735782047906041,0.065432075218965
14,9,6,8,0,0.735782047906041,0.065432075218965
14,10,6,8,0,0.735782047906041,0.065432075218965
14,11,7,8,0,0.735782047906041,0.065432075218965
14,12,5,8,0,0.735782047906041,0.065432075218965
14,13,7,8,0,0.735782047906041,0.065432075218965
14,14,7,8,0,0.735782047906041,0.065432075218965
14,15,6,8,0,0.735782047906041,0.065432075218965
14,16,5,8,0,0.735782047906041,0.065432075218965
14,17,8,8,0,0.735782047906041,0.065432075218965
14,18,6,8,0,0.735782047906041,0.065432075218965
14,19,5,8,0,0.735782047906041,0.065432075218965
14,20,7,8,0,0.735782047906041,0.065432075218965
14,21,4,8,0,0.735782047906041,0.065432075218965
14,22,6,8,0,0.735782047906041,0.065432075218965
14,23,7,8,0,0.735782047906041,0.065432075218965
14,24,7,8,0,0.735782047906041,0.065432075218965
14,25,8,8,0,0.735782047906041,0.065432075218965
14,26,6,8,0,0.735782047906041,0.065432075218965
14,27,8,8,0,0.735782047906041,0.065432075218965
14,28,5,8,0,0.735782047906041,0.065432075218965
14,29,6,8,0,0.735782047906041,0.065432075218965
14,30,4,8,0,0.735782047906041,0.065432075218965
14,31,8,8,0,0.735782047906041,0.065432075218965
14,32,6,8,0,0.735782047906041,0.065432075218965
14,33,5,8,0,0.735782047906041,0.065432075218965
14,34,4,8,0,0.735782047906041,0.065432075218965
14,35,5,8,0,0.735782047906041,0.065432075218965
14,36,5,8,0,0.735782047906041,0.065432075218965
14,37,6,8,0,0.735782047906041,0.065432075218965
14,38,8,8,0,0.735782047906041,0.065432075218965
14,39,6,8,0,0.735782047906041,0.065432075218965
14,40,7,8,0,0.735782047906041,0.065432075218965
15,1,2,4,1,0.79130825544684,0.167651585195092
15,2,2,4,1,0.79130825544684,0.167651585195092
15,3,1,4,1,0.79130825544684,0.167651585195092
15,4,1,4,1,0.79130825544684,0.167651585195092
15,5,4,4,1,0.79130825544684,0.167651585195092
15,6,3,4,1,0.79130825544684,0.167651585195092
15,7,3,4,1,0.79130825544684,0.167651585195092
15,8,2,4,1,0.79130825544684,0.167651585195092
15,9,3,4,0,0.79130825544684,0.167651585195092
15,10,4,4,0,0.79130825544684,0.167651585195092
15,11,3,4,0,0.79130825544684,0.167651585195092
15,12,4,4,0,0.79130825544684,0.167651585195092
15,13,4,4,0,0.79130825544684,0.167651585195092
15,14,4,4,0,0.79130825544684,0.167651585195092
15,15,1,4,0,0.79130825544684,0.167651585195092
15,16,3,4,0,0.79130825544684,0.167651585195092
15,17,3,4,0,0.79130825544684,0.167651585195092
15,18,3,4,0,0.79130825544684,0.167651585195092
15,19,2,4,0,0.79130825544684,0.167651585195092
15,20,2,4,0,0.79130825544684,0.167651585195092
15,21,4,4,0,0.79130825544684,0.167651585195092
15,22,3,4,0,0.79130825544684,0.167651585195092
15,23,3,4,0,0.79130825544684,0.167651585195092
15,24,4,4,0,0.79130825544684,0.167651585195092
15,25,4,4,0,0.79130825544684,0.167651585195092
15,26,4,4,0,0.79130825544684,0.167651585195092
15,27,3,4,0,0.79130825544684,0.167651585195092
15,28,4,4,0,0.79130825544684,0.167651585195092
15,29,4,4,0,0.79130825544684,0.167651585195092
15,30,3,4,0,0.79130825544684,0.167651585195092
15,31,3,4,0,0.79130825544684,0.167651585195092
15,32,3,4,0,0.79130825544684,0.167651585195092
15,33,2,4,0,0.79130825544684,0.167651585195092
15,34,2,4,0,0.79130825544684,0.167651585195092
15,35,4,4,0,0.79130825544684,0.167651585195092
15,36,2,4,0,0.79130825544684,0.167651585195092
15,37,4,4,0,0.79130825544684,0.167651585195092
15,38,3,4,0,0.79130825544684,0.167651585195092
15,39,4,4,0,0.79130825544684,0.167651585195092
15,40,4,4,0,0.79130825544684,0.167651585195092
15,1,2,8,1,0.736987926422673,0.0953796511891476
15,2,1,8,1,0.736987926422673,0.0953796511891476
15,3,4,8,1,0.736987926422673,0.0953796511891476
15,4,4,8,1,0.736987926422673,0.0953796511891476
15,5,7,8,0,0.736987926422673,0.0953796511891476
15,6,5,8,0,0.736987926422673,0.0953796511891476
15,7,4,8,0,0.736987926422673,0.0953796511891476
15,8,6,8,0,0.736987926422673,0.0953796511891476
15,9,6,8,0,0.736987926422673,0.0953796511891476
15,10,6,8,0,0.736987926422673,0.0953796511891476
15,11,3,8,0,0.736987926422673,0.0953796511891476
15,12,7,8,0,0.736987926422673,0.0953796511891476
15,13,5,8,0,0.736987926422673,0.0953796511891476
15,14,5,8,0,0.736987926422673,0.0953796511891476
15,15,8,8,0,0.736987926422673,0.0953796511891476
15,16,6,8,0,0.736987926422673,0.0953796511891476
15,17,7,8,0,0.736987926422673,0.0953796511891476
15,18,4,8,0,0.736987926422673,0.0953796511891476
15,19,5,8,0,0.736987926422673,0.0953796511891476
15,20,5,8,0,0.736987926422673,0.0953796511891476
15,21,5,8,0,0.736987926422673,0.0953796511891476
15,22,6,8,0,0.736987926422673,0.0953796511891476
15,23,5,8,0,0.736987926422673,0.0953796511891476
15,24,6,8,0,0.736987926422673,0.0953796511891476
15,25,5,8,0,0.736987926422673,0.0953796511891476
15,26,5,8,0,0.736987926422673,0.0953796511891476
15,27,7,8,0,0.736987926422673,0.0953796511891476
15,28,3,8,0,0.736987926422673,0.0953796511891476
15,29,8,8,0,0.736987926422673,0.0953796511891476
15,30,8,8,0,0.736987926422673,0.0953796511891476
15,31,6,8,0,0.736987926422673,0.0953796511891476
15,32,7,8,0,0.736987926422673,0.0953796511891476
15,33,7,8,0,0.736987926422673,0.0953796511891476
15,34,7,8,0,0.736987926422673,0.0953796511891476
15,35,6,8,0,0.736987926422673,0.0953796511891476
15,36,4,8,0,0.736987926422673,0.0953796511891476
15,37,7,8,0,0.736987926422673,0.0953796511891476
15,38,6,8,0,0.736987926422673,0.0953796511891476
15,39,5,8,0,0.736987926422673,0.0953796511891476
15,40,3,8,0,0.736987926422673,0.0953796511891476
16,1,3,4,1,0.802839981729839,0.135066409380866
16,2,2,4,1,0.802839981729839,0.135066409380866
16,3,1,4,1,0.802839981729839,0.135066409380866
16,4,2,4,1,0.802839981729839,0.135066409380866
16,5,3,4,1,0.802839981729839,0.135066409380866
16,6,4,4,0,0.802839981729839,0.135066409380866
16,7,3,4,0,0.802839981729839,0.135066409380866
16,8,4,4,0,0.802839981729839,0.135066409380866
16,9,3,4,0,0.802839981729839,0.135066409380866
16,10,3,4,0,0.802839981729839,0.135066409380866
16,11,4,4,0,0.802839981729839,0.135066409380866
16,12,4,4,0,0.802839981729839,0.135066409380866
16,13,3,4,0,0.802839981729839,0.135066409380866
16,14,3,4,0,0.802839981729839,0.135066409380866
16,15,3,4,0,0.802839981729839,0.135066409380866
16,16,4,4,0,0.802839981729839,0.135066409380866
16,17,3,4,0,0.802839981729839,0.135066409380866
16,18,4,4,0,0.802839981729839,0.135066409380866
16,19,4,4,0,0.802839981729839,0.135066409380866
16,20,2,4,0,0.802839981729839,0.135066409380866
16,21,2,4,0,0.802839981729839,0.135066409380866
16,22,2,4,0,0.802839981729839,0.135066409380866
16,23,4,4,0,0.802839981729839,0.135066409380866
16,24,4,4,0,0.802839981729839,0.135066409380866
16,25,3,4,0,0.802839981729839,0.135066409380866
16,26,4,4,0,0.802839981729839,0.135066409380866
16,27,4,4,0,0.802839981729839,0.135066409380866
16,28,4,4,0,0.802839981729839,0.135066409380866
16,29,4,4,0,0.802839981729839,0.135066409380866
16,30,3,4,0,0.802839981729839,0.135066409380866
16,31,4,4,0,0.802839981729839,0.135066409380866
16,32,3,4,0,0.802839981729839,0.135066409380866
16,33,4,4,0,0.802839981729839,0.135066409380866
16,34,2,4,0,0.802839981729839,0.135066409380866
16,35,3,4,0,0.802839981729839,0.135066409380866
16,36,2,4,0,0.802839981729839,0.135066409380866
16,37,3,4,0,0.802839981729839,0.135066409380866
16,38,2,4,0,0.802839981729839,0.135066409380866
16,39,4,4,0,0.802839981729839,0.135066409380866
16,40,3,4,0,0.802839981729839,0.135066409380866
16,1,5,8,1,0.791382918037429,0.0750167255725376
16,2,6,8,0,0.791382918037429,0.0750167255725376
16,3,7,8,0,0.791382918037429,0.0750167255725376
16,4,6,8,0,0.791382918037429,0.0750167255725376
16,5,7,8,0,0.791382918037429,0.0750167255725376
16,6,6,8,0,0.791382918037429,0.0750167255725376
16,7,6,8,0,0.791382918037429,0.0750167255725376
16,8,6,8,0,0.791382918037429,0.0750167255725376
16,9,5,8,0,0.791382918037429,0.0750167255725376
16,10,7,8,0,0.791382918037429,0.0750167255725376
16,11,6,8,0,0.791382918037429,0.0750167255725376
16,12,7,8,0,0.791382918037429,0.0750167255725376
16,13,7,8,0,0.791382918037429,0.0750167255725376
16,14,7,8,0,0.791382918037429,0.0750167255725376
16,15,6,8,0,0.791382918037429,0.0750167255725376
16,16,8,8,0,0.791382918037429,0.0750167255725376
16,17,5,8,0,0.791382918037429,0.0750167255725376
16,18,5,8,0,0.791382918037429,0.0750167255725376
16,19,8,8,0,0.791382918037429,0.0750167255725376
16,20,8,8,0,0.791382918037429,0.0750167255725376
16,21,6,8,0,0.791382918037429,0.0750167255725376
16,22,6,8,0,0.791382918037429,0.0750167255725376
16,23,7,8,0,0.791382918037429,0.0750167255725376
16,24,8,8,0,0.791382918037429,0.0750167255725376
16,25,8,8,0,0.791382918037429,0.0750167255725376
16,26,6,8,0,0.791382918037429,0.0750167255725376
16,27,6,8,0,0.791382918037429,0.0750167255725376
16,28,7,8,0,0.791382918037429,0.0750167255725376
16,29,7,8,0,0.791382918037429,0.0750167255725376
16,30,6,8,0,0.791382918037429,0.0750167255725376
16,31,7,8,0,0.791382918037429,0.0750167255725376
16,32,6,8,0,0.791382918037429,0.0750167255725376
16,33,6,8,0,0.791382918037429,0.0750167255725376
16,34,4,8,0,0.791382918037429,0.0750167255725376
16,35,8,8,0,0.791382918037429,0.0750167255725376
16,36,7,8,0,0.791382918037429,0.0750167255725376
16,37,5,8,0,0.791382918037429,0.0750167255725376
16,38,8,8,0,0.791382918037429,0.0750167255725376
16,39,5,8,0,0.791382918037429,0.0750167255725376
16,40,7,8,0,0.791382918037429,0.0750167255725376
17,1,2,4,1,0.811835925962566,0.153962000762217
17,2,2,4,1,0.811835925962566,0.153962000762217
17,3,3,4,1,0.811835925962566,0.153962000762217
17,4,3,4,0,0.811835925962566,0.153962000762217
17,5,3,4,0,0.811835925962566,0.153962000762217
17,6,4,4,0,0.811835925962566,0.153962000762217
17,7,3,4,0,0.811835925962566,0.153962000762217
17,8,4,4,0,0.811835925962566,0.153962000762217
17,9,2,4,0,0.811835925962566,0.153962000762217
17,10,3,4,0,0.811835925962566,0.153962000762217
17,11,3,4,0,0.811835925962566,0.153962000762217
17,12,3,4,0,0.811835925962566,0.153962000762217
17,13,4,4,0,0.811835925962566,0.153962000762217
17,14,4,4,0,0.811835925962566,0.153962000762217
17,15,3,4,0,0.811835925962566,0.153962000762217
17,16,3,4,0,0.811835925962566,0.153962000762217
17,17,2,4,0,0.811835925962566,0.153962000762217
17,18,2,4,0,0.811835925962566,0.153962000762217
17,19,4,4,0,0.811835925962566,0.153962000762217
17,20,3,4,0,0.811835925962566,0.153962000762217
17,21,4,4,0,0.811835925962566,0.153962000762217
17,22,3,4,0,0.811835925962566,0.153962000762217
17,23,4,4,0,0.811835925962566,0.153962000762217
17,24,2,4,0,0.811835925962566,0.153962000762217
17,25,4,4,0,0.811835925962566,0.153962000762217
17,26,2,4,0,0.811835925962566,0.153962000762217
17,27,4,4,0,0.811835925962566,0.153962000762217
17,28,4,4,0,0.811835925962566,0.153962000762217
17,29,3,4,0,0.811835925962566,0.153962000762217
17,30,3,4,0,0.811835925962566,0.153962000762217
17,31,3,4,0,0.811835925962566,0.153962000762217
17,32,4,4,0,0.811835925962566,0.153962000762217
17,33,4,4,0,0.811835925962566,0.153962000762217
17,34,4,4,0,0.811835925962566,0.153962000762217
17,35,3,4,0,0.811835925962566,0.153962000762217
17,36,4,4,0,0.811835925962566,0.153962000762217
17,37,4,4,0,0.811835925962566,0.153962000762217
17,38,3,4,0,0.811835925962566,0.153962000762217
17,39,4,4,0,0.811835925962566,0.153962000762217
17,40,4,4,0,0.811835925962566,0.153962000762217
17,1,3,8,1,0.729029316272288,0.06984871299713
17,2,4,8,1,0.729029316272288,0.06984871299713
17,3,4,8,1,0.729029316272288,0.06984871299713
17,4,5,8,0,0.729029316272288,0.06984871299713
17,5,6,8,0,0.729029316272288,0.06984871299713
17,6,7,8,0,0.729029316272288,0.06984871299713
17,7,7,8,0,0.729029316272288,0.06984871299713
17,8,5,8,0,0.729029316272288,0.06984871299713
17,9,5,8,0,0.729029316272288,0.06984871299713
17,10,4,8,0,0.729029316272288,0.06984871299713
17,11,6,8,0,0.729029316272288,0.06984871299713
17,12,6,8,0,0.729029316272288,0.06984871299713
17,13,6,8,0,0.729029316272288,0.06984871299713
17,14,6,8,0,0.729029316272288,0.06984871299713
17,15,4,8,0,0.729029316272288,0.06984871299713
17,16,5,8,0,0.729029316272288,0.06984871299713
17,17,7,8,0,0.729029316272288,0.06984871299713
17,18,6,8,0,0.729029316272288,0.06984871299713
17,19,6,8,0,0.729029316272288,0.06984871299713
17,20,5,8,0,0.729029316272288,0.06984871299713
17,21,6,8,0,0.729029316272288,0.06984871299713
17,22,7,8,0,0.729029316272288,0.06984871299713
17,23,5,8,0,0.729029316272288,0.06984871299713
17,24,8,8,0,0.729029316272288,0.06984871299713
17,25,6,8,0,0.729029316272288,0.06984871299713
17,26,5,8,0,0.729029316272288,0.06984871299713
17,27,3,8,0,0.729029316272288,0.06984871299713
17,28,6,8,0,0.729029316272288,0.06984871299713
17,29,6,8,0,0.729029316272288,0.06984871299713
17,30,7,8,0,0.729029316272288,0.06984871299713
17,31,5,8,0,0.729029316272288,0.06984871299713
17,32,8,8,0,0.729029316272288,0.06984871299713
17,33,6,8,0,0.729029316272288,0.06984871299713
17,34,6,8,0,0.729029316272288,0.06984871299713
17,35,8,8,0,0.729029316272288,0.06984871299713
17,36,6,8,0,0.729029316272288,0.06984871299713
17,37,6,8,0,0.729029316272288,0.06984871299713
17,38,6,8,0,0.729029316272288,0.06984871299713
17,39,7,8,0,0.729029316272288,0.06984871299713
17,40,5,8,0,0.729029316272288,0.06984871299713
18,1,2,4,1,0.746563225927544,0.140660495593525
18,2,2,4,1,0.746563225927544,0.140660495593525
18,3,2,4,1,0.746563225927544,0.140660495593525
18,4,3,4,1,0.746563225927544,0.140660495593525
18,5,1,4,1,0.746563225927544,0.140660495593525
18,6,3,4,0,0.746563225927544,0.140660495593525
18,7,1,4,0,0.746563225927544,0.140660495593525
18,8,3,4,0,0.746563225927544,0.140660495593525
18,9,1,4,0,0.746563225927544,0.140660495593525
18,10,2,4,0,0.746563225927544,0.140660495593525
18,11,4,4,0,0.746563225927544,0.140660495593525
18,12,2,4,0,0.746563225927544,0.140660495593525
18,13,4,4,0,0.746563225927544,0.140660495593525
18,14,3,4,0,0.746563225927544,0.140660495593525
18,15,4,4,0,0.746563225927544,0.140660495593525
18,16,4,4,0,0.746563225927544,0.140660495593525
18,17,3,4,0,0.746563225927544,0.140660495593525
18,18,4,4,0,0.746563225927544,0.140660495593525
18,19,3,4,0,0.746563225927544,0.140660495593525
18,20,3,4,0,0.746563225927544,0.140660495593525
18,21,3,4,0,0.746563225927544,0.140660495593525
18,22,1,4,0,0.746563225927544,0.140660495593525
18,23,2,4,0,0.746563225927544,0.140660495593525
18,24,4,4,0,0.746563225927544,0.140660495593525
18,25,4,4,0,0.746563225927544,0.140660495593525
18,26,3,4,0,0.746563225927544,0.140660495593525
18,27,3,4,0,0.746563225927544,0.140660495593525
18,28,3,4,0,0.746563225927544,0.140660495593525
18,29,1,4,0,0.746563225927544,0.140660495593525
18,30,4,4,0,0.746563225927544,0.140660495593525
18,31,2,4,0,0.746563225927544,0.140660495593525
18,32,1,4,0,0.746563225927544,0.140660495593525
18,33,4,4,0,0.746563225927544,0.140660495593525
18,34,4,4,0,0.746563225927544,0.140660495593525
18,35,1,4,0,0.746563225927544,0.140660495593525
18,36,2,4,0,0.746563225927544,0.140660495593525
18,37,3,4,0,0.746563225927544,0.140660495593525
18,38,3,4,0,0.746563225927544,0.140660495593525
18,39,3,4,0,0.746563225927544,0.140660495593525
18,40,4,4,0,0.746563225927544,0.140660495593525
18,1,5,8,1,0.661912447255216,0.0727332233738185
18,2,5,8,0,0.661912447255216,0.0727332233738185
18,3,5,8,0,0.661912447255216,0.0727332233738185
18,4,4,8,0,0.661912447255216,0.0727332233738185
18,5,6,8,0,0.661912447255216,0.0727332233738185
18,6,4,8,0,0.661912447255216,0.0727332233738185
18,7,6,8,0,0.661912447255216,0.0727332233738185
18,8,6,8,0,0.661912447255216,0.0727332233738185
18,9,4,8,0,0.661912447255216,0.0727332233738185
18,10,6,8,0,0.661912447255216,0.0727332233738185
18,11,7,8,0,0.661912447255216,0.0727332233738185
18,12,5,8,0,0.661912447255216,0.0727332233738185
18,13,7,8,0,0.661912447255216,0.0727332233738185
18,14,5,8,0,0.661912447255216,0.0727332233738185
18,15,4,8,0,0.661912447255216,0.0727332233738185
18,16,4,8,0,0.661912447255216,0.0727332233738185
18,17,7,8,0,0.661912447255216,0.0727332233738185
18,18,7,8,0,0.661912447255216,0.0727332233738185
18,19,6,8,0,0.661912447255216,0.0727332233738185
18,20,7,8,0,0.661912447255216,0.0727332233738185
18,21,5,8,0,0.661912447255216,0.0727332233738185
18,22,6,8,0,0.661912447255216,0.0727332233738185
18,23,6,8,0,0.661912447255216,0.0727332233738185
18,24,7,8,0,0.661912447255216,0.0727332233738185
18,25,6,8,0,0.661912447255216,0.0727332233738185
18,26,8,8,0,0.661912447255216,0.0727332233738185
18,27,4,8,0,0.661912447255216,0.0727332233738185
18,28,4,8,0,0.661912447255216,0.0727332233738185
18,29,7,8,0,0.661912447255216,0.0727332233738185
18,30,5,8,0,0.661912447255216,0.0727332233738185
18,31,4,8,0,0.661912447255216,0.0727332233738185
18,32,3,8,0,0.661912447255216,0.0727332233738185
18,33,4,8,0,0.661912447255216,0.0727332233738185
18,34,5,8,0,0.661912447255216,0.0727332233738185
18,35,6,8,0,0.661912447255216,0.0727332233738185
18,36,7,8,0,0.661912447255216,0.0727332233738185
18,37,4,8,0,0.661912447255216,0.0727332233738185
18,38,5,8,0,0.661912447255216,0.0727332233738185
18,39,7,8,0,0.661912447255216,0.0727332233738185
18,40,5,8,0,0.661912447255216,0.0727332233738185
19,1,1,4,1,0.800251380507196,0.152724726827278
19,2,1,4,1,0.800251380507196,0.152724726827278
19,3,2,4,1,0.800251380507196,0.152724726827278
19,4,2,4,1,0.800251380507196,0.152724726827278
19,5,2,4,1,0.800251380507196,0.152724726827278
19,6,2,4,1,0.800251380507196,0.152724726827278
19,7,1,4,1,0.800251380507196,0.152724726827278
19,8,4,4,1,0.800251380507196,0.152724726827278
19,9,3,4,0,0.800251380507196,0.152724726827278
19,10,4,4,0,0.800251380507196,0.152724726827278
19,11,3,4,0,0.800251380507196,0.152724726827278
19,12,3,4,0,0.800251380507196,0.152724726827278
19,13,4,4,0,0.800251380507196,0.152724726827278
19,14,4,4,0,0.800251380507196,0.152724726827278
19,15,4,4,0,0.800251380507196,0.152724726827278
19,16,4,4,0,0.800251380507196,0.152724726827278
19,17,3,4,0,0.800251380507196,0.152724726827278
19,18,2,4,0,0.800251380507196,0.152724726827278
19,19,4,4,0,0.800251380507196,0.152724726827278
19,20,3,4,0,0.800251380507196,0.152724726827278
19,21,4,4,0,0.800251380507196,0.152724726827278
19,22,4,4,0,0.800251380507196,0.152724726827278
19,23,4,4,0,0.800251380507196,0.152724726827278
19,24,3,4,0,0.800251380507196,0.152724726827278
19,25,3,4,0,0.800251380507196,0.152724726827278
19,26,3,4,0,0.800251380507196,0.152724726827278
19,27,4,4,0,0.800251380507196,0.152724726827278
19,28,3,4,0,0.800251380507196,0.152724726827278
19,29,4,4,0,0.800251380507196,0.152724726827278
19,30,3,4,0,0.800251380507196,0.152724726827278
19,31,2,4,0,0.800251380507196,0.152724726827278
19,32,4,4,0,0.800251380507196,0.152724726827278
19,33,4,4,0,0.800251380507196,0.152724726827278
19,34,3,4,0,0.800251380507196,0.152724726827278
19,35,1,4,0,0.800251380507196,0.152724726827278
19,36,4,4,0,0.800251380507196,0.152724726827278
19,37,3,4,0,0.800251380507196,0.152724726827278
19,38,1,4,0,0.800251380507196,0.152724726827278
19,39,3,4,0,0.800251380507196,0.152724726827278
19,40,3,4,0,0.800251380507196,0.152724726827278
